text_id	text
2843	happy new yrs luiy . my new year resolution be to treat u like a person all yr andrewwwwe happy new year saco e sal !
2303	my new years resolution be to be notice by you ! i doubt it will happen but i be go to try !
1131	resolve to evolve resolutions
1462	my be just a pile of bullshit i spew .
277	i have already start work out month ago and do well . so my be to better my prayer life and other stuff ... lol
2223	new years resolution lose some weight ... in my back pocket ! skinnyjeansbestfriend
2332	? ? ? new years resolution find myself a girl that be a keeper ? ? ? ? ? ? ? ? you know i be one ? ? ?
4325	dream of the cotswolds , lake district and wales . already plan the escape .
1303	to truly get close with god
2518	new years resolution be this cool again . tbt
223	my be to make this cold go away ...
2037	stay healthy for sport and to become a well man .
1925	my be to be less afraid of poope in public . samsie ? ?
574	hopefully i can stomp out a bitch this year with timb
1237	when thing do not go the way we want they to ... or something shitty happen ... it be not the end of the world .
3545	a of mine be to engage more on this twitter thing . do not expect to learn so much , genuinely expand my perspective
2134	my new years resolution be to stop not do thing out of fear
1335	stop do heroin on the weekend slippery slope
2458	let us make that happen ! new years resolution slap like natasha watley and meet you too ask for advice ? ? ?
419	my only be the last step that i have to take to finally chase my real goal .
4917	more people time , less phone time
1105	one of my be to make more time for the people who mean the most in my life ...
258	finish my three ms and find an agent to sell they . promote my current book end of normal more .
296	new year . new friend . new job .
2362	i do not have a new years resolution i be happy with everything that be be go on really . just have to work hard than anyone else
387	my new year 's resolution be to be more positive & amp ; less sarcastic ... like i will not screw that up right away . change
3309	i think my be to do the george constanza opposite for every decision in
4699	mine be to go to bed at a decent hour at least once a week . i be set the bar low , it'll increase my chance of success
2232	new years resolution be nice to people
2555	new year resolution gain
4338	yesterday i do yoga for the first time at the beach and love it ! can not wait to do more ! yoga
3516	be to work even hard
1840	? ? ? go to more concert ! ? ? you know i so well bud
4387	have a bikini car wash to pay for new titty like in bad teacher .
1564	my - say yes to happiness and learn to say no more often
2016	be positive no matter what , go to the gym - time a week , and never stop stand up for myself , my fam & amp ; friend
1401	stop try . ---&gt;&gt ;
713	to stay out of everyone 's way until they need someone to blame .
2421	new years resolution to be open minded and enjoy the outdoor more ? ? ? ? ? ?
2620	new years resolution less social medium , stop over thinking , have fun , wear more sweat pant , love myself , always smile , and be happy what
210	new year 's resolution mentor justin bieber letmehelpyou
3945	pretty excited will be start tomorrow , get this winterweight off ! ! beachbody
1290	resolution - position be not action , and action be not position . keep your constituency in mind .
450	you can not please everyone , remember that .
4093	learn how to say no
2570	my new years resolution be ? ? ?
1821	my , . eat more fast food less healthy food a couch potato . watch more netflix less exercise ,
959	bop luke hemmings 's nose
1794	aww man first selfie of the new year ! ! take more selfie than evar before ! ? ?
4789	i be clean up the clutter in my life as well as my closet this new year by unfollowe negativity . new years resoluti ? ?
655	new year 's resolution do not make fake new year 's resolution . not even be ironic .
2408	my new years resolution be not go as plan lol
3854	to experience a close walk with god .
1996	okay it be be more than an hour ... can i give up on my resolution yet ?
1761	ass to grass
2355	my new year resolution be less of a bitch at the wrong time and more of a bitch at the right time
2742	new years resolution - to take well care of myself and to find joy in everyday . work hard so i can play hard . dreambig
2618	new years resolution stop foster half ass friendship .
412	lean and who be with i ?
1775	lockup , train criminal jail ediquet one episode at a time ! asseenontv
3980	become a well i .
2187	my new year resolution be to clean up my house and my life bruhh
2380	my new years resolution be to go vegan and i already fuck that up lmao
3965	- water intake to exceed coffee intake .
4314	my ? not to make any resolution ! oop ! !
4777	to become more entrepreneurial ? pm tweetup on entrepreneurship tweet w we
3704	pack !
3974	i wanna still be get that laceup tattoo , go , enjoy & amp ; hang out w my bff
4768	stress eat and , as always , to watch more tv .
3559	note to self stop be lazy & amp ; get back into hot yoga . i have a monthly pass , so no excuse ! hotyoga healthiswealth
4112	i actively set out to gain weight this holiday season , i want to get buff for my new year resolution and need a base .
3498	find a home church
3571	bucketlist eat at chipotle never have it be to go vegetarian . panara it be , never have that either pretentious
431	my be to make more money . thank to that be possible !
4487	my be to finish a tough . what be your ?
2322	my new years resolution be to not eat any sweet ... ooohh a donut ! damnit ! tryagainnextyear
1367	this year i will try to be a badder bitch
1993	give them a chase
2852	this year i have only get one new year resolution . have fun !
1177	stand out be the new fitting in , so step out of the shadow and embrace the light ! letsdothis
3529	i be so close at be ft tall , like can this happen , please ? ! ? ?
1477	wake up to . my be to be down to - . i refuse to get pass ever again .
3742	help other . start with lou !
2046	.. get a solid loyal girl ? ? ? ? ?
103	on i be really go to get in shape this year ! on i be learn to love my body the way it be this year !
4158	i be try to figure out a but idk what it could be .. i have already work pretty hard this yr to change for the well . ? ? ?
