	model	number of topics	topic id	topic words	text id	paper id	text	labels	llm_model	llm_model	under_coverage_example	over_coverage_example	under_coverage	over_coverage
861	bertopic	50	22	turfgrass bermudagrass ryegrass bentgrass perennial wheatgrass switchgrass cultivar pasture bromegrass	310716	14102	we combine deep soil core , plant measurement , direct water‐table observation , and stable‐isotopic analysis ( ²h and ¹⁸o ) of meteoric , surface , and ground water at three study site across the region , compare woodland stand , bare dune , and surround shrubland .	aquifers | water table | drainage | woodlands | ecosystems | dunes | oxygen | rain | oases | subsidies | deserts | deuterium | rural communities | shrublands | irrigated farming | soil profiles | arid zones | irrigation | evapotranspiration | South America | rivers | biogeochemical cycle | snowmelt | chlorides | groundwater | mountains | stable isotopes	gemma-large	gemma-large	"[""'soil core',\n'plant measurement',\n'water-table observation',\n'stable-isotopic analysis',\n'hydrology ("", ""'soil analysis',\n'hydrology',\n'plant ecology',\n'isotope geochemistry',\n'regional study',\n'dune ecosystems"", ""'soil analysis',\n'hydrology',\n'plant ecology',\n'isotope hydrology',\n'regional study',\n'vegetation types"", ""'soil core',\n'plant measurement',\n'water-table observation',\n'stable-isotopic analysis',\n'hydrology ("", ""'soil',\n'plant measurement',\n'water table',\n'stable isotope analysis',\n'hydrology',\n'ecology',""]"	"[""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',""]"	5.8	6.0
862	bertopic	50	22	turfgrass bermudagrass ryegrass bentgrass perennial wheatgrass switchgrass cultivar pasture bromegrass	115543	22070	compare to the drier soil , the wetter soil retain consistently high fumigant concentration in the gas - phase , suggest efficacy may not be impact in these soil .	hydrocarbons | soil | environmental monitoring | analysis | porosity | soil pollutants | mathematical analysis | fumigants | fumigation | sandy soils | pest control | soil water | loam soils | irrigation management | models | chemistry | field capacity | soil water content | pesticides	gemma-large	gemma-large	"[""'soil',\n'fumigant',\n'efficacy'\n]"", ""'soil properties',\n'fumigant efficacy'\n]"", ""'soil moisture',\n'fumigant efficacy'\n]"", ""'soil moisture',\n'fumigant efficacy'\n]"", ""'soil',\n'fumigant',\n'efficacy'\n]""]"	"[""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',""]"	2.4	6.0
863	bertopic	50	22	turfgrass bermudagrass ryegrass bentgrass perennial wheatgrass switchgrass cultivar pasture bromegrass	454117	26558	furthermore , quality of soil also impact those of plant and animal , and thus , health of human population .	soil quality | shifting cultivation | food security | soil degradation | sustainable intensification	gemma-large	gemma-large	"[""'soil quality',\n'plant health',\n'animal health',\n'human health'\n]"", ""'soil quality',\n'plant health',\n'animal health',\n'human health'\n]"", ""'soil',\n'plant',\n'animal',\n'human population',\n'health'\n]"", ""'soil quality',\n'plant health',\n'animal health',\n'human health'\n]"", ""'soil quality',\n'plant health',\n'animal health',\n'human health'\n]""]"	"[""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',"", ""'turfgrass', \n'bermudagrass', \n'ryegrass', \n'bentgrass', \n'"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',""]"	4.2	5.8
864	bertopic	50	22	turfgrass bermudagrass ryegrass bentgrass perennial wheatgrass switchgrass cultivar pasture bromegrass	295195	10961	amend SW irrigate plot with GM and FYM enhance mineralization of soil N.	organic fertilizers | sodic soils | soil pH | water quality | nitrogen | irrigation water | soil biology | soil fertility | irrigation | mineralization | fertilizers | alkalinity | adsorption | India | water | models | soil amendments | soil organic carbon | soil properties | gypsum	gemma-large	gemma-large	"[""'soil health',\n'soil fertility',\n'agricultural practices'\n]\n\n**Explanation:**\n\nThe document discusses:\n\n*   **"", ""'soil health',\n'soil fertility',\n'agricultural practice'\n]\n\n**Explanation:**\n\nThe document discusses:\n\n*   **"", ""'soil health',\n'soil fertility',\n'agricultural practices'\n]"", ""'soil health',\n'soil fertility',\n'agricultural practice'\n]"", ""'soil health',\n'soil fertility',\n'agricultural practice'\n]""]"	"[""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',"", ""'turfgrass',\n'bermudagrass',\n'ryegrass',\n'bentgrass',\n'perennial',""]"	3.0	6.0
865	bertopic	50	23	soil depth sample soc topsoil surface land horizon texture variability	443566	14061	as a result , we conclude that WP method be a way to save water and increase the yield in semi - arid area where climatic condition require repeat irrigation in the hot pepper production area .	Capsicum annuum | crop yield | irrigated farming | crop production | furrow irrigation | irrigation scheduling | hot peppers | semiarid zones	gemma-large	gemma-large	"[""'water conservation',\n'crop yield',\n'irrigation',\n'hot pepper production',\n'arid/semi-arid climates'"", ""'water conservation',\n'agricultural yield',\n'irrigation',\n'hot pepper production',\n'arid climates'\n]\n<end_of_turn>"", ""'water conservation',\n'agricultural yield',\n'irrigation',\n'hot pepper production',\n'arid climates'\n]\n<end_of_turn>"", ""'water saving',\n'yield increase',\n'irrigation',\n'hot pepper production',\n'climatic condition',\n'semi"", ""'water conservation',\n'crop yield',\n'irrigation',\n'hot pepper production',\n'arid climate'\n]\n<end_of_turn>""]"	"[""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'horizon',"", ""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'horizon',"", ""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'horizon',"", ""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'horizon',"", ""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'horizon',""]"	5.2	8.0
866	bertopic	50	23	soil depth sample soc topsoil surface land horizon texture variability	99665	15682	the seasonal water requirement of cucumber crop under package of water management practice range from to mm , which be on an average time less as compare to control treatment of can irrigation .	seasonal variation | crop yield | irrigation systems | cucumbers | innovation adoption | small-scale farming | soil water retention | Tanzania | irrigation scheduling | water stress | Cucumis sativus | semiarid zones | sustainable agriculture | water management | vegetable crops | United Republic of Tanzania | on-farm research	gemma-large	gemma-large	"[""'irrigation',\n'water requirement',\n'crop management'\n]"", ""'water management',\n'irrigation',\n'crop water requirement'\n]"", ""'water management',\n'irrigation',\n'crop water requirement'\n]"", ""'water management',\n'irrigation',\n'crop water requirement'\n]"", ""'water management',\n'irrigation',\n'crop water requirement'\n]""]"	"[""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'horizon',"", ""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'horizon',"", ""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'horizon',"", ""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'horizon',"", ""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'horizon',""]"	3.0	8.0
867	bertopic	50	23	soil depth sample soc topsoil surface land horizon texture variability	71932	4184	single‐stemmed plant of the cultivar Cara and Desiree be grow in m pipe contain compost .	scions | drought | Solanum tuberosum | water stress | canopy | soil | leaf conductance | cultivars | composts | potatoes	gemma-large	gemma-large	"[""'plant',\n'cultivar',\n'growth',\n'container'\n]"", ""'plant',\n'cultivar',\n'growth',\n'pipe'\n]"", ""'plant',\n'cultivar',\n'growth',\n'pipe'\n]"", ""'plant',\n'cultivar',\n'growth',\n'container'\n]"", ""'plant',\n'cultivar',\n'growth',\n'container'\n]""]"	"[""'depth',\n'sample',\n'soc',\n'horizon',\n'texture',\n'variability'\n]"", ""'depth',\n'sample',\n'soc',\n'horizon',\n'texture',\n'variability'\n]"", ""'depth',\n'sample',\n'soc',\n'horizon',\n'texture',\n'variability'\n]\n\n**Reason"", ""'depth',\n'sample',\n'soc',\n'horizon',\n'texture',\n'variability'\n]"", ""'depth',\n'sample',\n'soc',\n'horizon',\n'texture',\n'variability'\n]""]"	4.0	6.0
868	bertopic	50	23	soil depth sample soc topsoil surface land horizon texture variability	238600	26954	tomato yield , WUE , and IWUE be significantly high in than that in and . NUE decrease with increase N level but NUE increase with increase the amount of water apply .	evaporation | irrigation rates | photosynthesis | China | nitrates | drip irrigation | harvest index | tomatoes | nitrogen | ascorbic acid | microirrigation | lycopene | nutrient use efficiency | greenhouses | irrigation water | fruit quality	gemma-large	gemma-large	"[""'crop yield',\n'water use efficiency',\n'nutrient use efficiency',\n'nitrogen level',\n'irrigation',\n'water"", ""'crop yield',\n'water use efficiency',\n'nitrogen use efficiency',\n'fertilization',\n'irrigation'\n]"", ""'crop yield',\n'water use efficiency',\n'nitrogen use efficiency',\n'fertilization',\n'irrigation'\n]"", ""'crop yield',\n'water use efficiency',\n'nutrient use efficiency',\n'nitrogen level',\n'water application'\n]"", ""'crop yield',\n'water use efficiency',\n'nitrogen use efficiency',\n'fertilization',\n'irrigation'\n]""]"	"[""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'land',"", ""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'land',"", ""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'horizon',"", ""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'land',"", ""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'land',""]"	5.2	8.0
869	bertopic	50	23	soil depth sample soc topsoil surface land horizon texture variability	424055	27734	relationship between water input / use and sugarbeet yield be establish .	sucrose | deficit irrigation | crop yield | Idaho | models | drought | nitrates | production technology | ecosystem services | sugar beet | strip tillage | evapotranspiration | conventional tillage | Beta vulgaris | irrigation management | runoff	gemma-large	gemma-large	"[""'water',\n'input',\n'use',\n'sugarbeet',\n'yield'\n]"", ""'water',\n'sugarbeet',\n'yield'\n]"", ""'water',\n'sugarbeet',\n'yield'\n]"", ""'water',\n'input',\n'use',\n'sugarbeet',\n'yield'\n]"", ""'water',\n'sugarbeet',\n'yield'\n]""]"	"[""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'horizon',"", ""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'horizon',"", ""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'horizon',"", ""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'horizon',"", ""'soil',\n'depth',\n'sample',\n'soc',\n'topsoil',\n'surface',\n'horizon',""]"	3.8	8.0
870	bertopic	50	24	tomato pepper capsicum yield irrigation plant crop nutrient fertilizer hydroponic	211932	26390	silage ph be low ( ) where no fertilizer be apply compare with the fertilize plant ( ) .	drought tolerance | Glycine max | yields | fertilizers | Cenchrus americanus | nutritive value | soybeans | millets | ammonium nitrogen | field experimentation | nitrogen | pH | silage | agronomy | lactic acid | crude protein | irrigation water	gemma-large	gemma-large	"[""'silage',\n'ph'\n]"", ""'silage',\n'ph'\n]"", ""'silage',\n'ph'\n]"", ""'silage',\n'ph'\n]"", ""'silage',\n'ph'\n]""]"	"[""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]"", ""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]"", ""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]"", ""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]"", ""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]""]"	2.0	4.0
871	bertopic	50	24	tomato pepper capsicum yield irrigation plant crop nutrient fertilizer hydroponic	214176	37812	an alternative option to substitute nutritional supplement of chemical origin be the use of biofertilizer .	Macrocystis pyrifera | energy | Plant growth-promoting rhizobacteria | biofertilizers | Azospirillum brasilense | seed inoculation | germination | Lactuca sativa | plant extracts | irrigation | Algae | algology	gemma-large	gemma-large	"[""'supplement'\n]"", ""'supplement', 'chemical' \n\n]"", ""'supplement'\n]"", ""'supplement'\n]"", ""'supplement'\n]""]"	"[""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]\n\n**Reasoning:**\n\nThe document discusses"", ""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]"", ""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]"", ""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]\n\n**Reasoning:**\n\nThe document focuses"", ""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]""]"	1.2	4.0
872	bertopic	50	24	tomato pepper capsicum yield irrigation plant crop nutrient fertilizer hydroponic	351232	25690	depend on the fertilizer application rate , Olsen p concentration mm from the application point be large by   in the liquid p treatment than in the granular p treatment .	calcareous soils | microirrigation | phosphorus | roots | phosphorus fertilizers | bioavailability | fractionation | application methods	gemma-large	gemma-large	"[""'spatial distribution'\n]\n\n**Explanation:**\n\nThe document discusses the difference in Olsen P concentration *based on distance from the application point*"", ""'spatial distribution'\n]"", ""'phosphate',\n'application rate',\n'concentration gradient'\n]"", ""'spatial distribution'\n]"", ""'Olsen p concentration', 'application rate', 'application point', 'liquid p treatment', 'granular p treatment'\n]""]"	"[""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]"", ""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]\n\n**Reasoning:**\n\nThe document discusses"", ""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]"", ""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]\n\n**Reasoning:**\n\nThe document discusses"", ""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]""]"	2.2	4.0
873	bertopic	50	24	tomato pepper capsicum yield irrigation plant crop nutrient fertilizer hydroponic	257073	2145	consideration of the multitude of factor to maximize the efficiency of N input , particularly from purchase fertilizer N , suggest a system approach .	crop yield | textural soil types | correlation | Zea mays | nitrogen fertilizers | precipitation | cultural soil types | irrigated soils	gemma-large	gemma-large	"[""'efficiency',\n'system approach'\n]"", ""'efficiency',\n'system approach'\n]"", ""'efficiency'\n]"", ""'efficiency'\n]"", ""'efficiency'\n]""]"	"[""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]\n\n**Reasoning:**\n\nThe document focuses"", ""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]\n\n**Reasoning:**\n\nThe document focuses"", ""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]"", ""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]\n\n**Reasoning:**\n\nThe document focuses"", ""'tomato',\n'pepper',\n'capsicum',\n'hydroponic'\n]\n\n**Reasoning:**\n\nThe document focuses""]"	1.4	4.0
