model	number of topics	topic id	topic words	text id	paper id	text	labels
prodlda	50	3	drought tolerance stress tolerant salt genotype heat reproductive moderate trait	131717	26734	Salt Tolerance and K / Na Ratio of some Introduced Forage Grass Species under Salinity Stress in Irrigated Areas	sodium chloride | Festuca arundinacea | irrigated farming | salt tolerance | salt stress | greenhouse production | sodium | potassium | soil | cultivars | irrigation | Lolium perenne | irrigation water | Dactylis glomerata | agricultural research
prodlda	50	3	drought tolerance stress tolerant salt genotype heat reproductive moderate trait	230268	41313	also , this study strengthen the idea that remote sensing and gis method can be use in drought study effectively .	humans | evaporation | meteorology | GIS | deforestation | drought | land use | lakes | population growth | basins | remote sensing | watersheds | spatial data | landsat | industrialization | irrigation | land cover | geographical information systems
prodlda	50	4	water supply efficiency demand consumption footprint fresh wue saving requirement	106152	34797	the governorate of Irbid have the high population density in Jordan and most of its water demand be supply by groundwater .	drinking water | models | water table | salinity | irrigated farming | groundwater | population growth | agricultural development | population density | remote sensing | geographic information systems | Jordan River | urbanization | Jordan
prodlda	50	4	water supply efficiency demand consumption footprint fresh wue saving requirement	154954	18767	an investigation on effect of irrigation water quality on yield and water use efficiency of irrigate wheat crop be carry out on farmer field at typical ravine watershed locate at Etmadpur , Agra .	wheat | crop yield | fertilizers | green manures | groundwater | neutralization | water quality | soil | semiarid zones | soil conservation | watersheds | irrigation | farmers | irrigation water | gypsum
prodlda	50	4	water supply efficiency demand consumption footprint fresh wue saving requirement	222125	38189	these beneficial ion must then be reintroduce to the desalinated water by add fertilizer or mix with nutrient - rich brackish water that typically contain excess level of monovalent ion .	crops | mixing | water quality | reverse osmosis | sulfates | electrodialysis | salinity | greenhouses | irrigation | seawater | fertilizers | calcium | sodium | ions | chlorides | agriculture | brackish water | groundwater | membrane permeability | magnesium
prodlda	50	4	water supply efficiency demand consumption footprint fresh wue saving requirement	408077	12856	driver of the seasonal opportunity cost of water include the underlying nature of investment in the industry make in the context of risky entitlement yield ; and the timing and nature of information regard seasonal water availability and rainfall .	Australia | water policy | market analysis | seasons | trade | irrigated farming | water allocation | water use | markets | prices | investment | opportunity costs | econometric models | rain
prodlda	50	4	water supply efficiency demand consumption footprint fresh wue saving requirement	345889	47291	however , due to the age of the irrigation infrastructure ( more than year ) and its large network , it be necessary to investigate the actual water conveyance efficiency .	Indonesia | case studies | food crops | infrastructure | irrigated farming | irrigation management | irrigation systems | models | onions | water balance
prodlda	50	5	rice emission cultivation paddy flood lowland n₂o cropping awd methane	33315	43322	the result show promising application use l - band SAR observation for monitor paddy field water level , for irrigation practice and for estimation of the water consumption and of methane emission .	rice | models | methane | decision making | sustainable agriculture | polarimetry | soil water | irrigation | vegetation
prodlda	50	5	rice emission cultivation paddy flood lowland n₂o cropping awd methane	291540	10141	growth dynamic and yield of rice genotype grow in transplanted and direct - seed field	crop yield | genotypes | growth | agronomic characters | Oryza sativa | direct sowing | transplanting
prodlda	50	5	rice emission cultivation paddy flood lowland n₂o cropping awd methane	311058	7811	the Ministry of Water Resources and Irrigation be find it difficult to limit the area plant to rice since rice cultivation be profitable to farmer .	water conservation | irrigated farming | crop production | irrigation water | water use | Oryza sativa | irrigation | varieties | early development | Egypt
prodlda	50	5	rice emission cultivation paddy flood lowland n₂o cropping awd methane	22204	4423	the influence of the planting date and the modify effect of sugarcane filter press mud ( FPM ) on potato growth and yield in a lowland humid tropical environment be evaluate in St. Kitts .	sidedressing | crop yield | Solanum tuberosum | nitrogen fertilizers | tubers | St Christopher and Nevis | planting date | mud | Saint Kitts and Nevis
prodlda	50	5	rice emission cultivation paddy flood lowland n₂o cropping awd methane	176213	6673	simulation of methane production in anaerobic rice soil by a simple two - pool model .	transformation | decomposition | straw | soil | materials | rice | reproduction | production | trends | simulation | cultivation | fields | yields | processes | accounts | models | glucose | methane | residues | produce | information
prodlda	50	6	analysis spatial distribution structure network component cluster reservoir principal function	177073	13087	"therefore it be conclude that the short - term nutritional function of coarse soil in forest site be significant , and exchange mechanism in the "" stone protect fine earth "" be in principal the same as they be know for the "" free fine earth "" ."	quartz | soil solution | nutrition | weathering | roots | Picea abies | carboxylic acids | forest soils | stones | calcium | shoots | forests | forest ecosystems | exudation | seedlings | Germany | nutrient availability | base saturation | magnesium | mycorrhizae
